report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,487440000000.0,187034400000.0,819810200000.0,632775800000.0,7823700000.0,6.0
2023-03-31 00:00:00+00:00,421805800000.0,298756600000.0,858212700000.0,559456100000.0,3492300000.0,6.0
2024-03-31 00:00:00+00:00,344310700000.0,431450300000.0,923247700000.0,491797400000.0,11362500000.0,6.0
2025-03-31 00:00:00+00:00,393562900000.0,563470900000.0,1129175700000.0,552440100000.0,3198600000.0,6.0
