report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,4540050000.0,9375550000.0,13414940000.0,3946240000.0,800990000.0
2023-03-31,7639860000.0,16864390000.0,21106880000.0,4112150000.0,645700000.0
2024-03-31,14010900000.0,28942400000.0,35541250000.0,6468510000.0,2570010000.0
2025-03-31,19535050000.0,40192960000.0,68414020000.0,28221060000.0,8025820000.0
