report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,172841700000.0,658974300000.0,1201091200000.0,542116800000.0,1315400000.0
2023-03-31,307734300000.0,757344100000.0,1304810900000.0,547466700000.0,570900000.0
2024-03-31,363226500000.0,836073500000.0,1407085800000.0,571012200000.0,693800000.0
2025-03-31,369339400000.0,774653400000.0,1363709400000.0,589056100000.0,2915800000.0
