report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2021-12-31 00:00:00+00:00,4765700000.0,253537400000.0,452045900000.0,127058200000.0,113584900000.0,7.0
2024-03-31 00:00:00+00:00,6990100000.0,414516800000.0,651036800000.0,142611600000.0,30071000000.0,7.0
2025-03-31 00:00:00+00:00,7885000000.0,534432500000.0,809454100000.0,171339900000.0,50433200000.0,7.0
