report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,40681000000.0,56233000000.0,132693000000.0,73663000000.0,5465000000.0,8.0
2023-03-31 00:00:00+00:00,43324000000.0,61974000000.0,144278000000.0,78965000000.0,4334000000.0,8.0
2024-03-31 00:00:00+00:00,53326000000.0,69354000000.0,167531000000.0,94326000000.0,5055000000.0,8.0
2025-03-31 00:00:00+00:00,54192000000.0,82123000000.0,206574000000.0,120045000000.0,5781000000.0,8.0
