report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,6000000000.0,156133311000.0,2307343438000.0,2151210127000.0,17564839000.0,38
2023-03-31,9500000000.0,129931414000.0,2480692516000.0,2350761102000.0,19036324000.0,38
2024-03-31,9500000000.0,146663400000.0,3026869500000.0,2880206100000.0,21782800000.0,38
2025-03-31,29500000000.0,161546200000.0,3494115800000.0,3332569600000.0,22756600000.0,38
