report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,645342000000.0,519056200000.0,1875286300000.0,1356230100000.0,21590400000.0
2023-03-31 00:00:00+00:00,693760300000.0,535223600000.0,1881381900000.0,1346158300000.0,23127200000.0
2024-03-31 00:00:00+00:00,545990500000.0,756351100000.0,2024177500000.0,1267826400000.0,23007400000.0
2025-03-31 00:00:00+00:00,611005700000.0,813840800000.0,2183822200000.0,1369981400000.0,5579300000.0
