report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,40293200000.0,58071680000.0,89451390000.0,31370270000.0,1490220000.0
2023-03-31,42954890000.0,70784550000.0,107129370000.0,36347110000.0,1409070000.0
2024-03-31,44949490000.0,86299680000.0,128177350000.0,41890570000.0,1777080000.0
2025-03-31,49593560000.0,103223670000.0,151259450000.0,48035780000.0,3703300000.0
