report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,848510300000.0,867746500000.0,1069021800000.0,199477000000.0,60880700000.0
2023-03-31,831049000000.0,847443300000.0,1063621400000.0,215283700000.0,89040700000.0
2024-03-31,766034500000.0,791895600000.0,1027175500000.0,234384400000.0,36478600000.0
2025-03-31,923724400000.0,947782400000.0,1204093600000.0,255640600000.0,60418000000.0
