report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,2497400000.0,624555700000.0,772595500000.0,144376800000.0,2713700000.0
2023-03-31 00:00:00+00:00,3063400000.0,691552600000.0,858829800000.0,163441900000.0,4633500000.0
2024-03-31 00:00:00+00:00,3037300000.0,745070000000.0,918261600000.0,169361900000.0,6258900000.0
2025-03-31 00:00:00+00:00,2848400000.0,700300500000.0,880906800000.0,176927400000.0,6200000000.0
