report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,21060950000.0,28265950000.0,47816690000.0,19449690000.0,249490000.0
2023-03-31,25537380000.0,33443370000.0,53821270000.0,20377900000.0,298030000.0
2024-03-31,42068550000.0,58824650000.0,81256980000.0,21706420000.0,1312880000.0
2025-03-31,43718190000.0,63447820000.0,85275760000.0,21027480000.0,997710000.0
