report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,267090000000.0,533710000000.0,826790000000.0,246610000000.0,57970000000.0
2023-03-31,239390000000.0,531480000000.0,885770000000.0,298440000000.0,59670000000.0
2024-03-31,297540000000.0,548400000000.0,875460000000.0,277930000000.0,59430000000.0
2025-03-31,250990000000.0,501760000000.0,880020000000.0,321990000000.0,94780000000.0
