report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2021-12-31 00:00:00+00:00,,,,,,1.0
2022-12-31 00:00:00+00:00,330900000.0,49394100000.0,93182300000.0,43788200000.0,31468600000.0,1.0
2023-12-31 00:00:00+00:00,489800000.0,59446000000.0,110011900000.0,50565900000.0,8768800000.0,1.0
2024-12-31 00:00:00+00:00,518800000.0,70754000000.0,123913300000.0,53159300000.0,9356300000.0,1.0
2025-12-31 00:00:00+00:00,848200000.0,78359900000.0,136384800000.0,58024900000.0,15525700000.0,1.0
