report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,3670600000.0,10029600000.0,42259100000.0,32220000000.0,3950700000.0
2023-03-31 00:00:00+00:00,165500000.0,17905100000.0,46689500000.0,28775100000.0,6817800000.0
2024-03-31 00:00:00+00:00,175600000.0,30174400000.0,56257400000.0,26069700000.0,1998400000.0
2025-03-31 00:00:00+00:00,410900000.0,38439500000.0,74170700000.0,33794400000.0,4095100000.0
