report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,1136900000.0,428422500000.0,535876300000.0,20071300000.0,219300000.0,15.0
2023-03-31 00:00:00+00:00,927900000.0,441827800000.0,531881000000.0,16252000000.0,258300000.0,15.0
2024-03-31 00:00:00+00:00,625700000.0,542475100000.0,651610800000.0,21900500000.0,397800000.0,15.0
2025-03-31 00:00:00+00:00,309900000.0,626875500000.0,752655900000.0,25965300000.0,829300000.0,15.0
