report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,18812000.0,13123085000.0,209900764000.0,196757465000.0,103330000.0
2023-03-31,2416202000.0,15153728000.0,210890455000.0,195717825000.0,45398000.0
2024-03-31,4082000.0,29050539000.0,328701569000.0,299651030000.0,1104880000.0
2025-03-31,22165000.0,37508828000.0,348416529000.0,310907701000.0,80788000.0
