report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,540790700000.0,667708800000.0,838086500000.0,168963100000.0,44523400000.0
2023-03-31,764514600000.0,863833300000.0,1050847700000.0,185600900000.0,54036300000.0
2024-03-31,931773700000.0,1037409300000.0,1237157900000.0,199332500000.0,39316800000.0
2025-03-31,1082232600000.0,1225322800000.0,1441052600000.0,215294600000.0,48899500000.0
