report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,17766600000.0,36089900000.0,69680400000.0,33511900000.0,755800000.0
2023-03-31,20150900000.0,36117400000.0,76604000000.0,40375300000.0,456700000.0
2024-03-31,25774000000.0,42714600000.0,83870300000.0,41109500000.0,1389400000.0
2025-03-31,27637300000.0,47330500000.0,93355700000.0,44725600000.0,995400000.0
