report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,551598651000.0,971653360000.0,5464979078000.0,4493325718000.0,582386903000.0,58
2023-03-31,523339234000.0,1123143983000.0,6204297348000.0,5081153365000.0,474698271000.0,58
2024-03-31,751056062000.0,1299716900000.0,7676669590000.0,6376952690000.0,684602374000.0,58
2025-03-31,867510344000.0,1574893498000.0,8797743370000.0,7222849872000.0,811127235000.0,58
