report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,478012461000.0,699613251000.0,12587887493000.0,11880027333000.0,1823914242000.0,24
2023-03-31,594125643000.0,780537533000.0,13810295621000.0,13020720215000.0,1417028205000.0,24
2024-03-31,600612672000.0,921332333000.0,15350176368000.0,14418839705000.0,1511646899000.0,24
2025-03-31,832376594000.0,1054167601000.0,17306913490000.0,16240847936000.0,2058901119000.0,24
