report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,830536000.0,11671538000.0,29018314000.0,17346776000.0,7240664000.0
2023-03-31,689615000.0,11666050000.0,28829893000.0,17163843000.0,8060568000.0
2024-03-31,717500000.0,13221700000.0,31965300000.0,18743600000.0,8889900000.0
2025-03-31,608400000.0,13540800000.0,30185500000.0,16644700000.0,6681000000.0
