report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,7304600000.0,21448000000.0,130009500000.0,107539200000.0,3849400000.0
2023-03-31,7735600000.0,21370900000.0,134652000000.0,112262900000.0,3437400000.0
2024-03-31,9144800000.0,21115200000.0,140413500000.0,118265200000.0,1934700000.0
2025-03-31,8372100000.0,19892900000.0,144758700000.0,123801900000.0,3623200000.0
