report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,35136400000.0,431430400000.0,1934846000000.0,1496677700000.0,70634800000.0
2023-03-31 00:00:00+00:00,43314200000.0,608429300000.0,2224306600000.0,1608170400000.0,56274300000.0
2024-03-31 00:00:00+00:00,65230300000.0,827297800000.0,2376722600000.0,1540903600000.0,60087100000.0
2025-03-31 00:00:00+00:00,91457300000.0,991049200000.0,2601983700000.0,1602476800000.0,111606800000.0
