report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,5537855000.0,40205435000.0,84137253000.0,43931818000.0,5035013000.0
2023-03-31,5873286000.0,55849995000.0,100126459000.0,44276464000.0,3750221000.0
2024-03-31,5021996000.0,70388886000.0,120422253000.0,50033367000.0,3064130000.0
2025-03-31,5604070000.0,78199670000.0,133992273000.0,55792603000.0,3166712000.0
