report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,24900000.0,193131300000.0,583919800000.0,390751000000.0,30703700000.0,41.0
2023-03-31 00:00:00+00:00,26500000.0,235721500000.0,672038000000.0,436279100000.0,44407700000.0,41.0
2024-03-31 00:00:00+00:00,11000000.0,291381700000.0,780951800000.0,489533700000.0,42546900000.0,41.0
2025-03-31 00:00:00+00:00,11600000.0,349816100000.0,1062668500000.0,712816800000.0,45485500000.0,41.0
