report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,24812000000.0,25581000000.0,75274100000.0,49418100000.0,1179900000.0,22
2023-03-31,30076200000.0,35342700000.0,93527200000.0,57882200000.0,1023800000.0,22
2024-03-31,20746300000.0,39415200000.0,90735600000.0,51075400000.0,3228000000.0,22
2025-03-31,12641400000.0,43557200000.0,88385500000.0,44572300000.0,1327800000.0,22
