report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,10557800000.0,208416900000.0,271011200000.0,59837400000.0,6777400000.0,26
2023-03-31,8031200000.0,234077800000.0,294632800000.0,57497400000.0,6276300000.0,26
2024-03-31,5594100000.0,267064300000.0,327178200000.0,59154900000.0,6400700000.0,26
2025-03-31,4381900000.0,311934500000.0,373870400000.0,60977900000.0,5886900000.0,26
