report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,527000000.0,122859300000.0,339105800000.0,216083100000.0,13008600000.0,18
2023-03-31,613400000.0,138616300000.0,354911700000.0,216117900000.0,39456900000.0,18
2024-03-31,625100000.0,163264700000.0,395266800000.0,231822900000.0,12063200000.0,18
2025-03-31,612300000.0,199738900000.0,408318600000.0,208390300000.0,7134500000.0,18
