report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,17043400000.0,115559300000.0,161340600000.0,45781300000.0,7509200000.0,34.0
2023-03-31 00:00:00+00:00,11295800000.0,137942300000.0,174987700000.0,37045400000.0,3576200000.0,34.0
2024-03-31 00:00:00+00:00,32222100000.0,125985700000.0,184958900000.0,58973200000.0,4027800000.0,34.0
2025-03-31 00:00:00+00:00,40044900000.0,120039200000.0,196717900000.0,76678700000.0,4549200000.0,34.0
