report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,2107065600000.0,1353737400000.0,4165964100000.0,2774622600000.0,6757700000.0,67
2023-03-31,2229131600000.0,1470231700000.0,4479132500000.0,2969596300000.0,4656500000.0,67
2024-03-31,2371309800000.0,1607092700000.0,4801965700000.0,3150742900000.0,8633400000.0,67
2025-03-31,2500961500000.0,1840711600000.0,5241645900000.0,3330419100000.0,14265600000.0,67
