report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2021-12-31 00:00:00+00:00,2664600000.0,19463800000.0,82341300000.0,62877500000.0,7185300000.0
2022-12-31 00:00:00+00:00,2705200000.0,24591700000.0,89787400000.0,65195700000.0,9265500000.0
2025-03-31 00:00:00+00:00,11668500000.0,40102100000.0,121933200000.0,81831100000.0,497800000.0
