report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,5812200000.0,19884000000.0,44524100000.0,24640100000.0,1637300000.0
2023-03-31,8730100000.0,28460200000.0,58516300000.0,30056100000.0,1226900000.0
2024-03-31,11442500000.0,35821600000.0,71867900000.0,36046300000.0,3451600000.0
2025-03-31,6344300000.0,33875200000.0,75962400000.0,42087200000.0,3688000000.0
