report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,640680000.0,172413600000.0,204828890000.0,24322050000.0,2051520000.0,51
2023-03-31,1076490000.0,133980240000.0,166602990000.0,22344240000.0,3612950000.0,51
2024-03-31,2463860000.0,302622910000.0,360908160000.0,44623230000.0,3318960000.0,51
2025-03-31,2673460000.0,349030620000.0,427713490000.0,59549800000.0,2629770000.0,51
