report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,652801826000.0,2848787667000.0,3185777353000.0,336989686000.0,639516141000.0
2023-03-31,710169839000.0,3144859584000.0,3552041341000.0,407181757000.0,502655747000.0
2024-03-31,788626097000.0,3642063603000.0,4063615459000.0,421551856000.0,634057001000.0
2025-03-31,708674469000.0,3762802626000.0,4241159328000.0,478324161000.0,655842846000.0
