report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,1388758600000.0,762471300000.0,2551983900000.0,1789512600000.0,25771100000.0
2023-03-31 00:00:00+00:00,1285838100000.0,830262900000.0,2522730600000.0,1692467700000.0,41436300000.0
2024-03-31 00:00:00+00:00,1270037100000.0,871451100000.0,2508905200000.0,1637454100000.0,26911500000.0
2025-03-31 00:00:00+00:00,1345177100000.0,926628100000.0,2661071900000.0,1734443800000.0,37967900000.0
