report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,102987000000.0,504352700000.0,838277900000.0,333955800000.0,1205400000.0,95
2023-03-31,110577400000.0,543245400000.0,913869600000.0,370067900000.0,3703700000.0,95
2024-03-31,114029500000.0,602274800000.0,1008020100000.0,405185900000.0,5535800000.0,95
2025-03-31,241021800000.0,707067700000.0,1336971600000.0,598038000000.0,4672100000.0,95
