report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,529625993000.0,1690636133000.0,1901457329000.0,210821196000.0,157023727000.0
2023-03-31,572120920000.0,2140345002000.0,2398820511000.0,258475509000.0,137786800000.0
2024-03-31,439357300000.0,2639362000000.0,2962097800000.0,322735800000.0,124811600000.0
2025-03-31,331237900000.0,3057529600000.0,3439087400000.0,381557800000.0,150990800000.0
