report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,59716260000.0,89821830000.0,156089340000.0,65706740000.0,5584240000.0
2023-03-31,73132370000.0,116425890000.0,183841870000.0,67055260000.0,5087130000.0
2024-03-31,79475300000.0,121838090000.0,193491180000.0,71701840000.0,13135520000.0
2025-03-31,66982590000.0,108677400000.0,200883210000.0,92533340000.0,5943630000.0
