report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,3884399700000.0,403760610000.0,4493599450000.0,4089838840000.0,1064280000.0
2023-03-31 00:00:00+00:00,4189348970000.0,446801810000.0,4903587510000.0,4456785700000.0,1626380000.0
2024-03-31 00:00:00+00:00,4120385100000.0,491785700000.0,4850824300000.0,4359038600000.0,227700000.0
2025-03-31 00:00:00+00:00,4121326900000.0,526678500000.0,4888346800000.0,4361668300000.0,56802900000.0
