report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,158272100000.0,43994500000.0,271266600000.0,220736500000.0,14456800000.0,85
2023-03-31,223755800000.0,55050000000.0,352329100000.0,293230600000.0,18511900000.0,85
2024-03-31,260057000000.0,67835100000.0,422204600000.0,347093500000.0,23558000000.0,85
2025-03-31,286087100000.0,85033800000.0,479369100000.0,384946400000.0,41150000000.0,85
