report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,12519320000.0,38130130000.0,107561440000.0,69431310000.0,8268470000.0
2023-03-31,10527660000.0,36746200000.0,116094590000.0,79348390000.0,10441130000.0
2024-03-31,23885850000.0,53356380000.0,141302380000.0,87946000000.0,8049140000.0
2025-03-31,18882230000.0,52782330000.0,149066290000.0,96283960000.0,9863450000.0
