report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,1099090000.0,10183200000.0,21069460000.0,10886260000.0,889680000.0
2023-03-31,4063960000.0,13217620000.0,26928100000.0,13710480000.0,6600000.0
2024-03-31,1848500000.0,10856530000.0,26825810000.0,15969280000.0,331860000.0
2025-03-31,2618130000.0,12358150000.0,26430110000.0,14071960000.0,2382880000.0
