report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,135016400000.0,356246800000.0,766435400000.0,395483200000.0,34633000000.0
2023-03-31 00:00:00+00:00,130463100000.0,387065500000.0,694418600000.0,304227800000.0,41834200000.0
2024-03-31 00:00:00+00:00,164721400000.0,443160100000.0,787151800000.0,339645300000.0,32894500000.0
2025-03-31 00:00:00+00:00,184060800000.0,471848800000.0,858393700000.0,384200500000.0,24762400000.0
