report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,4175300000.0,51449700000.0,71119900000.0,19670200000.0,1774300000.0
2023-03-31 00:00:00+00:00,3760900000.0,57582400000.0,79186400000.0,21604000000.0,3966900000.0
2024-03-31 00:00:00+00:00,1269800000.0,66123200000.0,89705100000.0,23581900000.0,2998900000.0
2025-03-31 00:00:00+00:00,296600000.0,75614000000.0,101684900000.0,26070900000.0,2349900000.0
