report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,7781137000.0,1132636355000.0,1177485518000.0,39346128000.0,7640282000.0
2023-03-31,8307296000.0,1278552845000.0,1318237811000.0,35182386000.0,12259018000.0
2024-03-31,8438522000.0,1584039282000.0,1627734686000.0,38659257000.0,16968250000.0
2025-03-31,14421134000.0,1835954509000.0,1899986931000.0,52745179000.0,14537501000.0
