report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,21292200000.0,174602800000.0,237488800000.0,62383100000.0,1485600000.0,78
2023-03-31,27246700000.0,186364000000.0,263339400000.0,76569800000.0,461700000.0,78
2024-03-31,16555500000.0,207029200000.0,279534700000.0,72094300000.0,2623600000.0,78
2025-03-31,10461300000.0,215377500000.0,284917600000.0,69132400000.0,1411500000.0,78
