report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,5782140000.0,20508810000.0,54191010000.0,33682200000.0,2977990000.0
2023-03-31,6575540000.0,27080020000.0,66730800000.0,39650780000.0,4670120000.0
2024-03-31,4511290000.0,24599270000.0,74176340000.0,49577070000.0,6625150000.0
2025-03-31,3108970000.0,24175370000.0,87366020000.0,63190650000.0,6744060000.0
