report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,3163000000.0,16707000000.0,77911000000.0,61204000000.0,3506000000.0
2023-03-31,465000000.0,12812000000.0,84797000000.0,71985000000.0,8727000000.0
2024-03-31,1906000000.0,20330000000.0,107640000000.0,87310000000.0,8865000000.0
2025-03-31,1841000000.0,21197000000.0,122767000000.0,101570000000.0,5923000000.0
