report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,4576896083000.0,3055880451000.0,53608835294000.0,50440880615000.0,5945234169000.0
2023-03-31 00:00:00+00:00,5220926306000.0,3589313181000.0,59544183170000.0,55826503795000.0,5369031044000.0
2024-03-31 00:00:00+00:00,5565032351000.0,4149391715000.0,67337787997000.0,63032216658000.0,5975677770000.0
2025-03-31 00:00:00+00:00,6181254399000.0,4870367587000.0,73141853408000.0,68091227433000.0,6208491788000.0
