report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,1049213000.0,20137787000.0,38840923000.0,18703136000.0,3682038000.0
2023-03-31,841622000.0,26103547000.0,50887588000.0,24784041000.0,4288451000.0
2024-03-31,603505000.0,28613769000.0,60911653000.0,32297884000.0,7063387000.0
2025-03-31,897963000.0,31360966000.0,67994615000.0,36633649000.0,3775077000.0
