report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,6164000000.0,45203200000.0,105232100000.0,60028900000.0,7758400000.0
2023-03-31,2231000000.0,45319900000.0,111574400000.0,66254500000.0,4651600000.0
2024-03-31,3031600000.0,49859300000.0,124326900000.0,74467600000.0,2655700000.0
2025-03-31,3185400000.0,54684400000.0,138094100000.0,83237900000.0,8063000000.0
