report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,12903000000.0,480112200000.0,697998700000.0,187337600000.0,45082500000.0
2023-03-31 00:00:00+00:00,68858700000.0,559953800000.0,807435900000.0,214281200000.0,46237300000.0
2024-03-31 00:00:00+00:00,32736700000.0,636667500000.0,854996500000.0,183737100000.0,92856500000.0
2025-03-31 00:00:00+00:00,23621900000.0,722180200000.0,921005800000.0,196146300000.0,102687700000.0
