report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,5537000000.0,32921000000.0,43126400000.0,10175800000.0,2656500000.0
2023-03-31,6619500000.0,41134000000.0,54472400000.0,13306500000.0,2393500000.0
2024-03-31,2429300000.0,40056100000.0,66182500000.0,26100900000.0,3736400000.0
2025-03-31,3810000000.0,51898800000.0,82575000000.0,30650200000.0,4255900000.0
