report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,10430000000.0,490610000000.0,705170000000.0,214300000000.0,11470000000.0,42.0
2023-03-31 00:00:00+00:00,12190000000.0,503040000000.0,730870000000.0,225650000000.0,7140000000.0,42.0
2024-03-31 00:00:00+00:00,14840000000.0,512180000000.0,784990000000.0,270760000000.0,8250000000.0,42.0
2025-03-31 00:00:00+00:00,16480000000.0,494020000000.0,798800000000.0,302710000000.0,60710000000.0,42.0
