report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,59907786000.0,615637864000.0,690778004000.0,75140140000.0,59765016000.0
2023-03-31,62986521000.0,792387747000.0,902161184000.0,109773437000.0,94781102000.0
2024-03-31,54793721000.0,968661384000.0,1094256699000.0,125595315000.0,64412078000.0
2025-03-31,116599024000.0,1406793845000.0,1578456662000.0,171662817000.0,95677984000.0
