report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,,222803000.0,222812000.0,9000.0,51000.0,57
2023-03-31,7427700000.0,1141203400000.0,1149297400000.0,8094000000.0,565700000.0,57
2024-03-31,0.0,1391476600000.0,1448629900000.0,57153300000.0,671800000.0,57
2025-03-31,39700000000.0,1234964700000.0,1335099400000.0,100134700000.0,3523200000.0,57
