report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,92157200000.0,641142800000.0,965594000000.0,322539400000.0,15198000000.0,33.0
2023-03-31 00:00:00+00:00,178161800000.0,649274300000.0,1077807500000.0,426737700000.0,2437700000.0,33.0
2024-03-31 00:00:00+00:00,217937700000.0,769971800000.0,1247172300000.0,475214500000.0,11460300000.0,33.0
2025-03-31 00:00:00+00:00,215953800000.0,849975500000.0,1331487300000.0,479082500000.0,13171800000.0,33.0
