report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,745496000000.0,756982300000.0,2893948300000.0,1732201200000.0,22407000000.0,35.0
2023-03-31 00:00:00+00:00,1030273700000.0,787419900000.0,3372050300000.0,2142922100000.0,23125600000.0,35.0
2024-03-31 00:00:00+00:00,1371439100000.0,886524000000.0,4125390800000.0,2736007000000.0,23876500000.0,35.0
2025-03-31 00:00:00+00:00,1863145600000.0,975092300000.0,5005357000000.0,3427228700000.0,48827000000.0,35.0
