report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,644890000000.0,781910000000.0,2230620000000.0,1448600000000.0,116390000000.0,40.0
2023-03-31 00:00:00+00:00,602910000000.0,948060000000.0,2248170000000.0,1300000000000.0,128400000000.0,40.0
2024-03-31 00:00:00+00:00,563560000000.0,1061460000000.0,2319070000000.0,1257500000000.0,118160000000.0,40.0
2025-03-31 00:00:00+00:00,639290000000.0,1237090000000.0,2659910000000.0,1422700000000.0,98080000000.0,40.0
