report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,1096200000.0,55300400000.0,58803700000.0,3503300000.0,18700000.0,102
2023-03-31,1304700000.0,61078200000.0,65361400000.0,4283200000.0,44600000.0,102
2024-03-31,,70750100000.0,75538500000.0,4788400000.0,103300000.0,102
2025-03-31,,81299800000.0,87506600000.0,6206800000.0,121300000.0,102
