report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,2062789200000.0,2299330200000.0,2546867700000.0,247508300000.0,9987900000.0
2023-03-31,2339600500000.0,2513711100000.0,2785589700000.0,271846700000.0,8437700000.0
2024-03-31,2431975800000.0,2598132400000.0,2912933000000.0,314766600000.0,15088600000.0
2025-03-31,2625382800000.0,2776848600000.0,3140403800000.0,363518000000.0,14380100000.0
