report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,32289500000.0,90278400000.0,230597400000.0,140317500000.0,2543900000.0
2023-03-31,30136100000.0,96615900000.0,243694100000.0,147076600000.0,2485100000.0
2024-03-31,28215000000.0,101462700000.0,268494300000.0,167029900000.0,3030700000.0
2025-03-31,37711600000.0,110783500000.0,295669900000.0,184884600000.0,3706400000.0
