report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,771000000.0,49341900000.0,174865800000.0,125523900000.0,4128000000.0
2023-03-31,1046100000.0,45002400000.0,176266100000.0,131263700000.0,632900000.0
2024-03-31,963800000.0,48469400000.0,192350300000.0,143880900000.0,434900000.0
2025-03-31,3111000000.0,50767200000.0,228821600000.0,178054400000.0,1214000000.0
