report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,28554653000.0,52744344000.0,156905743000.0,104161399000.0,1238258000.0
2023-03-31,39440859000.0,64156277000.0,186257475000.0,122101198000.0,1881466000.0
2024-03-31,24952193000.0,57889993000.0,196334113000.0,138444120000.0,2969580000.0
2025-03-31,33003979000.0,70371968000.0,227420630000.0,157048662000.0,2676702000.0
